src,dest,EdgeType
ACVR1B-TRAN,ACVR1B-METH,Gene-TRAN-Gene-METH
ACVR1B-TRAN,ACVR1B-PROT,Gene-TRAN-Gene-PROT
ACVR1C-TRAN,ACVR1C-METH,Gene-TRAN-Gene-METH
ACVR1C-TRAN,ACVR1C-PROT,Gene-TRAN-Gene-PROT
ACVR2A-TRAN,ACVR2A-METH,Gene-TRAN-Gene-METH
ACVR2A-TRAN,ACVR2A-PROT,Gene-TRAN-Gene-PROT
ACVR2B-TRAN,ACVR2B-METH,Gene-TRAN-Gene-METH
ACVR2B-TRAN,ACVR2B-PROT,Gene-TRAN-Gene-PROT
ADAM17-TRAN,ADAM17-METH,Gene-TRAN-Gene-METH
ADAM17-TRAN,ADAM17-PROT,Gene-TRAN-Gene-PROT
ADCY1-TRAN,ADCY1-METH,Gene-TRAN-Gene-METH
ADCY1-TRAN,ADCY1-PROT,Gene-TRAN-Gene-PROT
ADCY10-TRAN,ADCY10-METH,Gene-TRAN-Gene-METH
ADCY10-TRAN,ADCY10-PROT,Gene-TRAN-Gene-PROT
ADCY2-TRAN,ADCY2-METH,Gene-TRAN-Gene-METH
ADCY2-TRAN,ADCY2-PROT,Gene-TRAN-Gene-PROT
ADCY3-TRAN,ADCY3-METH,Gene-TRAN-Gene-METH
ADCY3-TRAN,ADCY3-PROT,Gene-TRAN-Gene-PROT
ADCY4-TRAN,ADCY4-METH,Gene-TRAN-Gene-METH
ADCY4-TRAN,ADCY4-PROT,Gene-TRAN-Gene-PROT
ADCY5-TRAN,ADCY5-METH,Gene-TRAN-Gene-METH
ADCY5-TRAN,ADCY5-PROT,Gene-TRAN-Gene-PROT
ADCY6-TRAN,ADCY6-METH,Gene-TRAN-Gene-METH
ADCY6-TRAN,ADCY6-PROT,Gene-TRAN-Gene-PROT
ADCY7-TRAN,ADCY7-METH,Gene-TRAN-Gene-METH
ADCY7-TRAN,ADCY7-PROT,Gene-TRAN-Gene-PROT
ADCY8-TRAN,ADCY8-METH,Gene-TRAN-Gene-METH
ADCY8-TRAN,ADCY8-PROT,Gene-TRAN-Gene-PROT
ADCY9-TRAN,ADCY9-METH,Gene-TRAN-Gene-METH
ADCY9-TRAN,ADCY9-PROT,Gene-TRAN-Gene-PROT
ADCYAP1-TRAN,ADCYAP1-METH,Gene-TRAN-Gene-METH
ADCYAP1-TRAN,ADCYAP1-PROT,Gene-TRAN-Gene-PROT
ADCYAP1R1-TRAN,ADCYAP1R1-METH,Gene-TRAN-Gene-METH
ADCYAP1R1-TRAN,ADCYAP1R1-PROT,Gene-TRAN-Gene-PROT
ADGRB1-TRAN,ADGRB1-METH,Gene-TRAN-Gene-METH
ADGRB1-TRAN,ADGRB1-PROT,Gene-TRAN-Gene-PROT
ADIPOQ-TRAN,ADIPOQ-METH,Gene-TRAN-Gene-METH
ADIPOQ-TRAN,ADIPOQ-PROT,Gene-TRAN-Gene-PROT
ADIPOR1-TRAN,ADIPOR1-METH,Gene-TRAN-Gene-METH
ADIPOR1-TRAN,ADIPOR1-PROT,Gene-TRAN-Gene-PROT
ADIPOR2-TRAN,ADIPOR2-METH,Gene-TRAN-Gene-METH
ADIPOR2-TRAN,ADIPOR2-PROT,Gene-TRAN-Gene-PROT
ADORA1-TRAN,ADORA1-METH,Gene-TRAN-Gene-METH
ADORA1-TRAN,ADORA1-PROT,Gene-TRAN-Gene-PROT
ADORA2A-TRAN,ADORA2A-METH,Gene-TRAN-Gene-METH
ADORA2A-TRAN,ADORA2A-PROT,Gene-TRAN-Gene-PROT
ADORA2B-TRAN,ADORA2B-METH,Gene-TRAN-Gene-METH
ADORA2B-TRAN,ADORA2B-PROT,Gene-TRAN-Gene-PROT
ADORA3-TRAN,ADORA3-METH,Gene-TRAN-Gene-METH
ADORA3-TRAN,ADORA3-PROT,Gene-TRAN-Gene-PROT
ADRA1A-TRAN,ADRA1A-METH,Gene-TRAN-Gene-METH
ADRA1A-TRAN,ADRA1A-PROT,Gene-TRAN-Gene-PROT
ADRA1B-TRAN,ADRA1B-METH,Gene-TRAN-Gene-METH
ADRA1B-TRAN,ADRA1B-PROT,Gene-TRAN-Gene-PROT
ADRA1D-TRAN,ADRA1D-METH,Gene-TRAN-Gene-METH
ADRA1D-TRAN,ADRA1D-PROT,Gene-TRAN-Gene-PROT
ADRA2A-TRAN,ADRA2A-METH,Gene-TRAN-Gene-METH
ADRA2A-TRAN,ADRA2A-PROT,Gene-TRAN-Gene-PROT
ADRA2B-TRAN,ADRA2B-METH,Gene-TRAN-Gene-METH
ADRA2B-TRAN,ADRA2B-PROT,Gene-TRAN-Gene-PROT
ADRA2C-TRAN,ADRA2C-METH,Gene-TRAN-Gene-METH
ADRA2C-TRAN,ADRA2C-PROT,Gene-TRAN-Gene-PROT
ADRB1-TRAN,ADRB1-METH,Gene-TRAN-Gene-METH
ADRB1-TRAN,ADRB1-PROT,Gene-TRAN-Gene-PROT
ADRB2-TRAN,ADRB2-METH,Gene-TRAN-Gene-METH
ADRB2-TRAN,ADRB2-PROT,Gene-TRAN-Gene-PROT
ADRB3-TRAN,ADRB3-METH,Gene-TRAN-Gene-METH
ADRB3-TRAN,ADRB3-PROT,Gene-TRAN-Gene-PROT
AFDN-TRAN,AFDN-METH,Gene-TRAN-Gene-METH
AFDN-TRAN,AFDN-PROT,Gene-TRAN-Gene-PROT
AFP-TRAN,AFP-METH,Gene-TRAN-Gene-METH
AFP-TRAN,AFP-PROT,Gene-TRAN-Gene-PROT
AGAP2-TRAN,AGAP2-METH,Gene-TRAN-Gene-METH
AGAP2-TRAN,AGAP2-PROT,Gene-TRAN-Gene-PROT
AGER-TRAN,AGER-METH,Gene-TRAN-Gene-METH
AGER-TRAN,AGER-PROT,Gene-TRAN-Gene-PROT
AGRP-TRAN,AGRP-METH,Gene-TRAN-Gene-METH
AGRP-TRAN,AGRP-PROT,Gene-TRAN-Gene-PROT
AGT-TRAN,AGT-METH,Gene-TRAN-Gene-METH
AGT-TRAN,AGT-PROT,Gene-TRAN-Gene-PROT
AGTR1-TRAN,AGTR1-METH,Gene-TRAN-Gene-METH
AGTR1-TRAN,AGTR1-PROT,Gene-TRAN-Gene-PROT
AIFM2-TRAN,AIFM2-METH,Gene-TRAN-Gene-METH
AIFM2-TRAN,AIFM2-PROT,Gene-TRAN-Gene-PROT
AIM2-TRAN,AIM2-METH,Gene-TRAN-Gene-METH
AIM2-TRAN,AIM2-PROT,Gene-TRAN-Gene-PROT
AJUBA-TRAN,AJUBA-METH,Gene-TRAN-Gene-METH
AJUBA-TRAN,AJUBA-PROT,Gene-TRAN-Gene-PROT
AKT1-TRAN,AKT1-METH,Gene-TRAN-Gene-METH
AKT1-TRAN,AKT1-PROT,Gene-TRAN-Gene-PROT
AKT1S1-TRAN,AKT1S1-METH,Gene-TRAN-Gene-METH
AKT1S1-TRAN,AKT1S1-PROT,Gene-TRAN-Gene-PROT
AKT2-TRAN,AKT2-METH,Gene-TRAN-Gene-METH
AKT2-TRAN,AKT2-PROT,Gene-TRAN-Gene-PROT
AKT3-TRAN,AKT3-METH,Gene-TRAN-Gene-METH
AKT3-TRAN,AKT3-PROT,Gene-TRAN-Gene-PROT
ALDOA-TRAN,ALDOA-METH,Gene-TRAN-Gene-METH
ALDOA-TRAN,ALDOA-PROT,Gene-TRAN-Gene-PROT
ALDOB-TRAN,ALDOB-METH,Gene-TRAN-Gene-METH
ALDOB-TRAN,ALDOB-PROT,Gene-TRAN-Gene-PROT
ALDOC-TRAN,ALDOC-METH,Gene-TRAN-Gene-METH
ALDOC-TRAN,ALDOC-PROT,Gene-TRAN-Gene-PROT
AMH-TRAN,AMH-METH,Gene-TRAN-Gene-METH
AMH-TRAN,AMH-PROT,Gene-TRAN-Gene-PROT
AMHR2-TRAN,AMHR2-METH,Gene-TRAN-Gene-METH
AMHR2-TRAN,AMHR2-PROT,Gene-TRAN-Gene-PROT
AMOT-TRAN,AMOT-METH,Gene-TRAN-Gene-METH
AMOT-TRAN,AMOT-PROT,Gene-TRAN-Gene-PROT
ANAPC5-TRAN,ANAPC5-METH,Gene-TRAN-Gene-METH
ANAPC5-TRAN,ANAPC5-PROT,Gene-TRAN-Gene-PROT
ANGPT1-TRAN,ANGPT1-METH,Gene-TRAN-Gene-METH
ANGPT1-TRAN,ANGPT1-PROT,Gene-TRAN-Gene-PROT
ANGPT2-TRAN,ANGPT2-METH,Gene-TRAN-Gene-METH
ANGPT2-TRAN,ANGPT2-PROT,Gene-TRAN-Gene-PROT
ANGPT4-TRAN,ANGPT4-METH,Gene-TRAN-Gene-METH
ANGPT4-TRAN,ANGPT4-PROT,Gene-TRAN-Gene-PROT
ANGPTL4-TRAN,ANGPTL4-METH,Gene-TRAN-Gene-METH
ANGPTL4-TRAN,ANGPTL4-PROT,Gene-TRAN-Gene-PROT
AOX1-TRAN,AOX1-METH,Gene-TRAN-Gene-METH
AOX1-TRAN,AOX1-PROT,Gene-TRAN-Gene-PROT
APAF1-TRAN,APAF1-METH,Gene-TRAN-Gene-METH
APAF1-TRAN,APAF1-PROT,Gene-TRAN-Gene-PROT
APBB1IP-TRAN,APBB1IP-METH,Gene-TRAN-Gene-METH
APBB1IP-TRAN,APBB1IP-PROT,Gene-TRAN-Gene-PROT
APC-TRAN,APC-METH,Gene-TRAN-Gene-METH
APC-TRAN,APC-PROT,Gene-TRAN-Gene-PROT
APC2-TRAN,APC2-METH,Gene-TRAN-Gene-METH
APC2-TRAN,APC2-PROT,Gene-TRAN-Gene-PROT
APH1A-TRAN,APH1A-METH,Gene-TRAN-Gene-METH
APH1A-TRAN,APH1A-PROT,Gene-TRAN-Gene-PROT
APH1B-TRAN,APH1B-METH,Gene-TRAN-Gene-METH
APH1B-TRAN,APH1B-PROT,Gene-TRAN-Gene-PROT
APLN-TRAN,APLN-METH,Gene-TRAN-Gene-METH
APLN-TRAN,APLN-PROT,Gene-TRAN-Gene-PROT
APLNR-TRAN,APLNR-METH,Gene-TRAN-Gene-METH
APLNR-TRAN,APLNR-PROT,Gene-TRAN-Gene-PROT
APOA1-TRAN,APOA1-METH,Gene-TRAN-Gene-METH
APOA1-TRAN,APOA1-PROT,Gene-TRAN-Gene-PROT
APOA2-TRAN,APOA2-METH,Gene-TRAN-Gene-METH
APOA2-TRAN,APOA2-PROT,Gene-TRAN-Gene-PROT
APOA5-TRAN,APOA5-METH,Gene-TRAN-Gene-METH
APOA5-TRAN,APOA5-PROT,Gene-TRAN-Gene-PROT
APOC3-TRAN,APOC3-METH,Gene-TRAN-Gene-METH
APOC3-TRAN,APOC3-PROT,Gene-TRAN-Gene-PROT
AQP7-TRAN,AQP7-METH,Gene-TRAN-Gene-METH
AQP7-TRAN,AQP7-PROT,Gene-TRAN-Gene-PROT
ARAF-TRAN,ARAF-METH,Gene-TRAN-Gene-METH
ARAF-TRAN,ARAF-PROT,Gene-TRAN-Gene-PROT
ARAP3-TRAN,ARAP3-METH,Gene-TRAN-Gene-METH
ARAP3-TRAN,ARAP3-PROT,Gene-TRAN-Gene-PROT
AREG-TRAN,AREG-METH,Gene-TRAN-Gene-METH
AREG-TRAN,AREG-PROT,Gene-TRAN-Gene-PROT
ARF1-TRAN,ARF1-METH,Gene-TRAN-Gene-METH
ARF1-TRAN,ARF1-PROT,Gene-TRAN-Gene-PROT
ARF6-TRAN,ARF6-METH,Gene-TRAN-Gene-METH
ARF6-TRAN,ARF6-PROT,Gene-TRAN-Gene-PROT
ARHGDIA-TRAN,ARHGDIA-METH,Gene-TRAN-Gene-METH
ARHGDIA-TRAN,ARHGDIA-PROT,Gene-TRAN-Gene-PROT
ARHGDIB-TRAN,ARHGDIB-METH,Gene-TRAN-Gene-METH
ARHGDIB-TRAN,ARHGDIB-PROT,Gene-TRAN-Gene-PROT
ARHGDIG-TRAN,ARHGDIG-METH,Gene-TRAN-Gene-METH
ARHGDIG-TRAN,ARHGDIG-PROT,Gene-TRAN-Gene-PROT
ARHGEF12-TRAN,ARHGEF12-METH,Gene-TRAN-Gene-METH
ARHGEF12-TRAN,ARHGEF12-PROT,Gene-TRAN-Gene-PROT
ARNT-TRAN,ARNT-METH,Gene-TRAN-Gene-METH
ARNT-TRAN,ARNT-PROT,Gene-TRAN-Gene-PROT
ARRB1-TRAN,ARRB1-METH,Gene-TRAN-Gene-METH
ARRB1-TRAN,ARRB1-PROT,Gene-TRAN-Gene-PROT
ARRB2-TRAN,ARRB2-METH,Gene-TRAN-Gene-METH
ARRB2-TRAN,ARRB2-PROT,Gene-TRAN-Gene-PROT
ASPH-TRAN,ASPH-METH,Gene-TRAN-Gene-METH
ASPH-TRAN,ASPH-PROT,Gene-TRAN-Gene-PROT
ATF2-TRAN,ATF2-METH,Gene-TRAN-Gene-METH
ATF2-TRAN,ATF2-PROT,Gene-TRAN-Gene-PROT
ATF4-TRAN,ATF4-METH,Gene-TRAN-Gene-METH
ATF4-TRAN,ATF4-PROT,Gene-TRAN-Gene-PROT
ATF6B-TRAN,ATF6B-METH,Gene-TRAN-Gene-METH
ATF6B-TRAN,ATF6B-PROT,Gene-TRAN-Gene-PROT
ATG12-TRAN,ATG12-METH,Gene-TRAN-Gene-METH
ATG12-TRAN,ATG12-PROT,Gene-TRAN-Gene-PROT
ATG16L1-TRAN,ATG16L1-METH,Gene-TRAN-Gene-METH
ATG16L1-TRAN,ATG16L1-PROT,Gene-TRAN-Gene-PROT
ATG5-TRAN,ATG5-METH,Gene-TRAN-Gene-METH
ATG5-TRAN,ATG5-PROT,Gene-TRAN-Gene-PROT
ATM-TRAN,ATM-METH,Gene-TRAN-Gene-METH
ATM-TRAN,ATM-PROT,Gene-TRAN-Gene-PROT
ATP1A1-TRAN,ATP1A1-METH,Gene-TRAN-Gene-METH
ATP1A1-TRAN,ATP1A1-PROT,Gene-TRAN-Gene-PROT
ATP1A2-TRAN,ATP1A2-METH,Gene-TRAN-Gene-METH
ATP1A2-TRAN,ATP1A2-PROT,Gene-TRAN-Gene-PROT
ATP1A3-TRAN,ATP1A3-METH,Gene-TRAN-Gene-METH
ATP1A3-TRAN,ATP1A3-PROT,Gene-TRAN-Gene-PROT
ATP1A4-TRAN,ATP1A4-METH,Gene-TRAN-Gene-METH
ATP1A4-TRAN,ATP1A4-PROT,Gene-TRAN-Gene-PROT
ATP1B1-TRAN,ATP1B1-METH,Gene-TRAN-Gene-METH
ATP1B1-TRAN,ATP1B1-PROT,Gene-TRAN-Gene-PROT
ATP1B2-TRAN,ATP1B2-METH,Gene-TRAN-Gene-METH
ATP1B2-TRAN,ATP1B2-PROT,Gene-TRAN-Gene-PROT
ATP1B3-TRAN,ATP1B3-METH,Gene-TRAN-Gene-METH
ATP1B3-TRAN,ATP1B3-PROT,Gene-TRAN-Gene-PROT
ATP1B4-TRAN,ATP1B4-METH,Gene-TRAN-Gene-METH
ATP1B4-TRAN,ATP1B4-PROT,Gene-TRAN-Gene-PROT
ATP2A1-TRAN,ATP2A1-METH,Gene-TRAN-Gene-METH
ATP2A1-TRAN,ATP2A1-PROT,Gene-TRAN-Gene-PROT
ATP2A2-TRAN,ATP2A2-METH,Gene-TRAN-Gene-METH
ATP2A2-TRAN,ATP2A2-PROT,Gene-TRAN-Gene-PROT
ATP2A3-TRAN,ATP2A3-METH,Gene-TRAN-Gene-METH
ATP2A3-TRAN,ATP2A3-PROT,Gene-TRAN-Gene-PROT
ATP2B1-TRAN,ATP2B1-METH,Gene-TRAN-Gene-METH
ATP2B1-TRAN,ATP2B1-PROT,Gene-TRAN-Gene-PROT
ATP2B2-TRAN,ATP2B2-METH,Gene-TRAN-Gene-METH
ATP2B2-TRAN,ATP2B2-PROT,Gene-TRAN-Gene-PROT
ATP2B3-TRAN,ATP2B3-METH,Gene-TRAN-Gene-METH
ATP2B3-TRAN,ATP2B3-PROT,Gene-TRAN-Gene-PROT
ATP2B4-TRAN,ATP2B4-METH,Gene-TRAN-Gene-METH
ATP2B4-TRAN,ATP2B4-PROT,Gene-TRAN-Gene-PROT
ATP6V1A-TRAN,ATP6V1A-METH,Gene-TRAN-Gene-METH
ATP6V1A-TRAN,ATP6V1A-PROT,Gene-TRAN-Gene-PROT
ATP6V1B1-TRAN,ATP6V1B1-METH,Gene-TRAN-Gene-METH
ATP6V1B1-TRAN,ATP6V1B1-PROT,Gene-TRAN-Gene-PROT
ATP6V1B2-TRAN,ATP6V1B2-METH,Gene-TRAN-Gene-METH
ATP6V1B2-TRAN,ATP6V1B2-PROT,Gene-TRAN-Gene-PROT
ATP6V1C1-TRAN,ATP6V1C1-METH,Gene-TRAN-Gene-METH
ATP6V1C1-TRAN,ATP6V1C1-PROT,Gene-TRAN-Gene-PROT
ATP6V1C2-TRAN,ATP6V1C2-METH,Gene-TRAN-Gene-METH
ATP6V1C2-TRAN,ATP6V1C2-PROT,Gene-TRAN-Gene-PROT
ATP6V1D-TRAN,ATP6V1D-METH,Gene-TRAN-Gene-METH
ATP6V1D-TRAN,ATP6V1D-PROT,Gene-TRAN-Gene-PROT
ATP6V1E1-TRAN,ATP6V1E1-METH,Gene-TRAN-Gene-METH
ATP6V1E1-TRAN,ATP6V1E1-PROT,Gene-TRAN-Gene-PROT
ATP6V1E2-TRAN,ATP6V1E2-METH,Gene-TRAN-Gene-METH
ATP6V1E2-TRAN,ATP6V1E2-PROT,Gene-TRAN-Gene-PROT
ATP6V1F-TRAN,ATP6V1F-METH,Gene-TRAN-Gene-METH
ATP6V1F-TRAN,ATP6V1F-PROT,Gene-TRAN-Gene-PROT
ATP6V1G1-TRAN,ATP6V1G1-METH,Gene-TRAN-Gene-METH
ATP6V1G1-TRAN,ATP6V1G1-PROT,Gene-TRAN-Gene-PROT
ATP6V1G2-TRAN,ATP6V1G2-METH,Gene-TRAN-Gene-METH
ATP6V1G2-TRAN,ATP6V1G2-PROT,Gene-TRAN-Gene-PROT
ATP6V1G3-TRAN,ATP6V1G3-METH,Gene-TRAN-Gene-METH
ATP6V1G3-TRAN,ATP6V1G3-PROT,Gene-TRAN-Gene-PROT
ATP6V1H-TRAN,ATP6V1H-METH,Gene-TRAN-Gene-METH
ATP6V1H-TRAN,ATP6V1H-PROT,Gene-TRAN-Gene-PROT
ATR-TRAN,ATR-METH,Gene-TRAN-Gene-METH
ATR-TRAN,ATR-PROT,Gene-TRAN-Gene-PROT
ATXN1-TRAN,ATXN1-METH,Gene-TRAN-Gene-METH
ATXN1-TRAN,ATXN1-PROT,Gene-TRAN-Gene-PROT
ATXN1L-TRAN,ATXN1L-METH,Gene-TRAN-Gene-METH
ATXN1L-TRAN,ATXN1L-PROT,Gene-TRAN-Gene-PROT
AVP-TRAN,AVP-METH,Gene-TRAN-Gene-METH
AVP-TRAN,AVP-PROT,Gene-TRAN-Gene-PROT
AVPR1A-TRAN,AVPR1A-METH,Gene-TRAN-Gene-METH
AVPR1A-TRAN,AVPR1A-PROT,Gene-TRAN-Gene-PROT
AVPR1B-TRAN,AVPR1B-METH,Gene-TRAN-Gene-METH
AVPR1B-TRAN,AVPR1B-PROT,Gene-TRAN-Gene-PROT
AVPR2-TRAN,AVPR2-METH,Gene-TRAN-Gene-METH
AVPR2-TRAN,AVPR2-PROT,Gene-TRAN-Gene-PROT
AXIN1-TRAN,AXIN1-METH,Gene-TRAN-Gene-METH
AXIN1-TRAN,AXIN1-PROT,Gene-TRAN-Gene-PROT
AXIN2-TRAN,AXIN2-METH,Gene-TRAN-Gene-METH
AXIN2-TRAN,AXIN2-PROT,Gene-TRAN-Gene-PROT
AZI2-TRAN,AZI2-METH,Gene-TRAN-Gene-METH
AZI2-TRAN,AZI2-PROT,Gene-TRAN-Gene-PROT
BAD-TRAN,BAD-METH,Gene-TRAN-Gene-METH
BAD-TRAN,BAD-PROT,Gene-TRAN-Gene-PROT
BAG4-TRAN,BAG4-METH,Gene-TRAN-Gene-METH
BAG4-TRAN,BAG4-PROT,Gene-TRAN-Gene-PROT
BAMBI-TRAN,BAMBI-METH,Gene-TRAN-Gene-METH
BAMBI-TRAN,BAMBI-PROT,Gene-TRAN-Gene-PROT
BAX-TRAN,BAX-METH,Gene-TRAN-Gene-METH
BAX-TRAN,BAX-PROT,Gene-TRAN-Gene-PROT
BBC3-TRAN,BBC3-METH,Gene-TRAN-Gene-METH
BBC3-TRAN,BBC3-PROT,Gene-TRAN-Gene-PROT
BCAR1-TRAN,BCAR1-METH,Gene-TRAN-Gene-METH
BCAR1-TRAN,BCAR1-PROT,Gene-TRAN-Gene-PROT
BCL10-TRAN,BCL10-METH,Gene-TRAN-Gene-METH
BCL10-TRAN,BCL10-PROT,Gene-TRAN-Gene-PROT
BCL2-TRAN,BCL2-METH,Gene-TRAN-Gene-METH
BCL2-TRAN,BCL2-PROT,Gene-TRAN-Gene-PROT
BCL2A1-TRAN,BCL2A1-METH,Gene-TRAN-Gene-METH
BCL2A1-TRAN,BCL2A1-PROT,Gene-TRAN-Gene-PROT
BCL2L1-TRAN,BCL2L1-METH,Gene-TRAN-Gene-METH
BCL2L1-TRAN,BCL2L1-PROT,Gene-TRAN-Gene-PROT
BCL2L11-TRAN,BCL2L11-METH,Gene-TRAN-Gene-METH
BCL2L11-TRAN,BCL2L11-PROT,Gene-TRAN-Gene-PROT
BCL3-TRAN,BCL3-METH,Gene-TRAN-Gene-METH
BCL3-TRAN,BCL3-PROT,Gene-TRAN-Gene-PROT
BCL6-TRAN,BCL6-METH,Gene-TRAN-Gene-METH
BCL6-TRAN,BCL6-PROT,Gene-TRAN-Gene-PROT
BDKRB1-TRAN,BDKRB1-METH,Gene-TRAN-Gene-METH
BDKRB1-TRAN,BDKRB1-PROT,Gene-TRAN-Gene-PROT
BDKRB2-TRAN,BDKRB2-METH,Gene-TRAN-Gene-METH
BDKRB2-TRAN,BDKRB2-PROT,Gene-TRAN-Gene-PROT
BDNF-TRAN,BDNF-METH,Gene-TRAN-Gene-METH
BDNF-TRAN,BDNF-PROT,Gene-TRAN-Gene-PROT
BECN1-TRAN,BECN1-METH,Gene-TRAN-Gene-METH
BECN1-TRAN,BECN1-PROT,Gene-TRAN-Gene-PROT
BECN2-TRAN,BECN2-METH,Gene-TRAN-Gene-METH
BECN2-TRAN,BECN2-PROT,Gene-TRAN-Gene-PROT
BEX3-TRAN,BEX3-METH,Gene-TRAN-Gene-METH
BEX3-TRAN,BEX3-PROT,Gene-TRAN-Gene-PROT
BID-TRAN,BID-METH,Gene-TRAN-Gene-METH
BID-TRAN,BID-PROT,Gene-TRAN-Gene-PROT
BIRC2-TRAN,BIRC2-METH,Gene-TRAN-Gene-METH
BIRC2-TRAN,BIRC2-PROT,Gene-TRAN-Gene-PROT
BIRC3-TRAN,BIRC3-METH,Gene-TRAN-Gene-METH
BIRC3-TRAN,BIRC3-PROT,Gene-TRAN-Gene-PROT
BIRC5-TRAN,BIRC5-METH,Gene-TRAN-Gene-METH
BIRC5-TRAN,BIRC5-PROT,Gene-TRAN-Gene-PROT
BLNK-TRAN,BLNK-METH,Gene-TRAN-Gene-METH
BLNK-TRAN,BLNK-PROT,Gene-TRAN-Gene-PROT
BMP2-TRAN,BMP2-METH,Gene-TRAN-Gene-METH
BMP2-TRAN,BMP2-PROT,Gene-TRAN-Gene-PROT
BMP4-TRAN,BMP4-METH,Gene-TRAN-Gene-METH
BMP4-TRAN,BMP4-PROT,Gene-TRAN-Gene-PROT
BMP5-TRAN,BMP5-METH,Gene-TRAN-Gene-METH
BMP5-TRAN,BMP5-PROT,Gene-TRAN-Gene-PROT
BMP6-TRAN,BMP6-METH,Gene-TRAN-Gene-METH
BMP6-TRAN,BMP6-PROT,Gene-TRAN-Gene-PROT
BMP7-TRAN,BMP7-METH,Gene-TRAN-Gene-METH
BMP7-TRAN,BMP7-PROT,Gene-TRAN-Gene-PROT
BMP8A-TRAN,BMP8A-METH,Gene-TRAN-Gene-METH
BMP8A-TRAN,BMP8A-PROT,Gene-TRAN-Gene-PROT
BMP8B-TRAN,BMP8B-METH,Gene-TRAN-Gene-METH
BMP8B-TRAN,BMP8B-PROT,Gene-TRAN-Gene-PROT
BMPR1A-TRAN,BMPR1A-METH,Gene-TRAN-Gene-METH
BMPR1A-TRAN,BMPR1A-PROT,Gene-TRAN-Gene-PROT
BMPR1B-TRAN,BMPR1B-METH,Gene-TRAN-Gene-METH
BMPR1B-TRAN,BMPR1B-PROT,Gene-TRAN-Gene-PROT
BMPR2-TRAN,BMPR2-METH,Gene-TRAN-Gene-METH
BMPR2-TRAN,BMPR2-PROT,Gene-TRAN-Gene-PROT
BNIP3-TRAN,BNIP3-METH,Gene-TRAN-Gene-METH
BNIP3-TRAN,BNIP3-PROT,Gene-TRAN-Gene-PROT
BOC-TRAN,BOC-METH,Gene-TRAN-Gene-METH
